[N02-AB-HDPE-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
236,8.600000,1264.253011,10.139799,18.783008,3.716955,71.278722
237,8.620000,1256.016835,10.233428,18.857308,3.713088,70.992893
238,8.640000,1270.430143,10.327188,18.931531,3.709210,71.493094
239,8.660000,1260.134923,10.421003,19.005676,3.705326,71.135808
240,8.680000,1264.253011,10.514490,19.079744,3.701452,71.278722
241,8.700000,1260.134923,10.607881,19.153735,3.697578,71.135808
242,8.720000,1262.193967,10.701097,19.227647,3.693707,71.207265
243,8.740000,1256.016835,10.794064,19.301483,3.689843,70.992893
244,8.760000,1251.898747,10.886554,19.375241,3.685995,70.849978
245,8.780000,1253.957791,10.978871,19.448923,3.682151,70.921435
246,8.800000,1258.075879,11.071320,19.522527,3.678297,71.064350
247,8.820000,1243.662571,11.163293,19.596055,3.674459,70.564149
248,8.840000,1245.721615,11.254717,19.669506,3.670641,70.635606
249,8.860000,1256.016835,11.346499,19.742880,3.666804,70.992893
250,8.880000,1245.721615,11.438185,19.816178,3.662966,70.635606
251,8.900000,1239.544483,11.529172,19.889399,3.659155,70.421234
252,8.920000,1231.308307,11.619538,19.962544,3.655367,70.135404
253,8.940000,1233.367351,11.709584,20.035614,3.651589,70.206862
254,8.960000,1231.308307,11.799537,20.108608,3.647812,70.135404
255,8.980000,1225.131175,11.889097,20.181527,3.644047,69.921032
256,9.000000,1229.249263,11.978490,20.254370,3.640286,70.063947
257,9.020000,1210.717867,12.067267,20.327138,3.636548,69.420831
258,9.040000,1208.658823,12.155204,20.399832,3.632843,69.349373
259,9.060000,1214.835955,12.243200,20.472452,3.629131,69.563745
260,9.080000,1204.540735,12.330958,20.544997,3.625427,69.206459
261,9.100000,1196.304559,12.417955,20.617469,3.621752,68.920629
262,9.120000,1183.950296,12.504119,20.689868,3.618110,68.491885
263,9.140000,1188.068384,12.589898,20.762194,3.614481,68.634800
264,9.160000,1179.832208,12.675442,20.834447,3.610860,68.348970
265,9.180000,1179.832208,12.760604,20.906628,3.607251,68.348970
266,9.200000,1169.536988,12.845310,20.978737,3.603659,67.991683
267,9.220000,1157.182724,12.929116,21.050775,3.600104,67.562939
268,9.240000,1151.005592,13.012172,21.122742,3.596578,67.348567
269,9.260000,1142.769416,13.094630,21.194638,3.593076,67.062738
270,9.280000,1130.415152,13.176268,21.266465,3.589607,66.633994
271,9.300000,1120.119932,13.257014,21.338223,3.586174,66.276707
272,9.320000,1116.001844,13.337168,21.409912,3.582765,66.133792
273,9.340000,1105.706624,13.416729,21.481534,3.579379,65.776505
274,9.360000,1095.411404,13.495478,21.553088,3.576026,65.419218
275,9.380000,1095.411404,13.573786,21.624575,3.572689,65.419218
276,9.400000,1080.998096,13.651507,21.695996,3.569376,64.919017
277,9.420000,1066.584788,13.728127,21.767351,3.566110,64.418815
278,9.440000,1064.525744,13.804091,21.838640,3.562870,64.347358
279,9.460000,1060.407656,13.879765,21.909865,3.559640,64.204443
280,9.480000,1050.112436,13.954858,21.981026,3.556433,63.847156
281,9.500000,1048.053392,14.029445,22.052123,3.553246,63.775699
282,9.520000,1035.699128,14.103453,22.123156,3.550082,63.346955
283,9.540000,1023.344864,14.176518,22.194127,3.546958,62.918210
284,9.560000,1017.167732,14.248863,22.265035,3.543864,62.703838
285,9.580000,1010.990600,14.320707,22.335881,3.540790,62.489466
286,9.600000,996.577292,14.391761,22.406667,3.537750,61.989265
287,9.620000,994.518248,14.462171,22.477392,3.534735,61.917807
288,9.640000,986.282072,14.532157,22.548056,3.531738,61.631978
289,9.660000,973.927808,14.601358,22.618661,3.528773,61.203234
290,9.680000,969.809720,14.669919,22.689208,3.525835,61.060319
291,9.700000,949.219280,14.737554,22.759695,3.522937,60.345745
292,9.720000,934.805972,14.803900,22.830126,3.520095,59.845544
293,9.740000,936.865016,14.869758,22.900499,3.517274,59.917001
294,9.760000,928.628840,14.935347,22.970817,3.514462,59.631172
295,9.780000,920.392665,15.000304,23.041078,3.511677,59.345342
296,9.800000,910.097445,15.064560,23.111284,3.508921,58.988055
297,9.820000,893.625093,15.127827,23.181435,3.506209,58.416396
298,9.840000,891.566049,15.190396,23.251533,3.503527,58.344939
299,9.860000,875.093697,15.252268,23.321577,3.500875,57.773280
300,9.880000,875.093697,15.313517,23.391568,3.498249,57.773280
301,9.900000,864.798477,15.374360,23.461507,3.495640,57.415993
302,9.920000,856.562301,15.434510,23.531394,3.493060,57.130164
303,9.940000,840.089949,15.493754,23.601230,3.490521,56.558505
304,9.960000,821.558553,15.551734,23.671015,3.488038,55.915389
305,9.980000,809.204289,15.608596,23.740752,3.485604,55.486644
306,10.000000,873.034653,15.667210,23.810439,3.483088,57.701823
307,10.020000,743.314881,15.723491,23.880076,3.480678,53.200009
308,10.040000,782.436717,15.776580,23.949667,3.478414,54.557699
309,10.060000,827.735685,15.832568,24.019211,3.476014,56.129761
310,10.080000,749.492013,15.887375,24.088708,3.473667,53.414381
311,10.100000,755.669145,15.939643,24.158159,3.471436,53.628753
312,10.120000,730.960617,15.991234,24.227566,3.469235,52.771265
313,10.140000,792.731937,16.044077,24.296928,3.466975,54.914986
314,10.160000,759.787233,16.097885,24.366245,3.464668,53.771668
315,10.180000,753.610101,16.150302,24.435515,3.462424,53.557296
316,10.200000,652.716946,16.198981,24.504743,3.460352,50.055885
317,10.220000,784.495761,16.248697,24.573929,3.458231,54.629156
318,10.240000,710.370177,16.300378,24.643071,3.456017,52.056691
319,10.260000,669.189297,16.348042,24.712172,3.453989,50.627544
320,10.280000,685.661649,16.394825,24.781231,3.452000,51.199203
321,10.300000,702.134001,16.442717,24.850251,3.449959,51.770861
322,10.320000,700.074957,16.491078,24.919230,3.447894,51.699404
323,10.340000,605.358934,16.536077,24.988168,3.445985,48.412365
324,10.360000,663.012165,16.579772,25.057070,3.444136,50.413171
325,10.380000,687.720693,16.626280,25.125932,3.442154,51.270660
326,10.400000,673.307385,16.673115,25.194756,3.440156,50.770458
327,10.420000,619.772242,16.717587,25.263540,3.438267,48.912567
328,10.440000,603.299890,16.759629,25.332287,3.436491,48.340908
329,10.460000,646.539814,16.802568,25.400999,3.434672,49.841513
330,10.480000,621.831286,16.846121,25.469674,3.432823,48.984024
331,10.500000,611.536066,16.888449,25.538312,3.431031,48.626737
332,10.520000,603.299890,16.930120,25.606915,3.429268,48.340908
333,10.540000,607.417978,16.971628,25.675483,3.427512,48.483823
334,10.560000,597.122758,17.012903,25.744016,3.425766,48.126536
335,10.580000,588.886582,17.053523,25.812514,3.424050,47.840706
336,10.600000,590.945626,17.093911,25.880978,3.422344,47.912164
337,10.620000,580.650406,17.133997,25.949408,3.420651,47.554877
338,10.640000,586.827538,17.173923,26.017804,3.418964,47.769249
339,10.660000,578.591362,17.213758,26.086167,3.417281,47.483419
340,10.680000,525.056218,17.251465,26.154496,3.415698,45.625528
341,10.700000,566.237098,17.288731,26.222795,3.414135,47.054675
