[N02-B-PMMA-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
388,7.740000,138.795861,3.890608,29.849410,3.762168,222.372004
389,7.760000,136.724281,3.900974,29.924651,3.761919,222.301666
390,7.780000,113.936901,3.910403,29.999888,3.761711,221.527954
391,7.800000,130.509541,3.919598,30.075120,3.761513,222.090654
392,7.820000,95.292681,3.928092,30.150348,3.761346,220.894916
393,7.840000,122.223221,3.936273,30.225574,3.761191,221.809304
394,7.860000,97.364261,3.944532,30.300796,3.761033,220.965254
395,7.880000,109.793741,3.952323,30.376015,3.760895,221.387279
396,7.900000,74.576881,3.959257,30.451232,3.760794,220.191541
397,7.920000,101.507421,3.965879,30.526447,3.760706,221.105929
398,7.940000,72.505301,3.972423,30.601660,3.760622,220.121204
399,7.960000,91.149521,3.978577,30.676872,3.760554,220.754241
400,7.980000,60.075821,3.984264,30.752083,3.760506,219.699179
401,8.000000,43.503180,3.988159,30.827293,3.760535,219.136479
402,8.020000,47.646340,3.991587,30.902504,3.760585,219.277154
403,8.040000,37.288440,3.994781,30.977717,3.760644,218.925466

[Raw Data]

Point ID,Time [ms],Force [N],Voltage Ch1 [mV]
1,0.000000,6410.504388,217.659391
2,0.020000,6429.148608,218.292429
3,0.040000,6418.790708,217.940741
4,0.060000,6418.790708,217.940741
5,0.080000,6412.575968,217.729729
6,0.100000,6427.077028,218.222091
7,0.120000,6420.862288,218.011079
8,0.140000,6420.862288,218.011079
9,0.160000,6427.077028,218.222091
10,0.180000,6427.077028,218.222091
11,0.200000,6422.933868,218.081416
12,0.220000,6416.719128,217.870404
13,0.240000,6410.504388,217.659391
14,0.260000,6429.148608,218.292429
15,0.280000,6416.719128,217.870404
16,0.300000,6433.291768,218.433104
17,0.320000,6410.504388,217.659391
18,0.340000,6418.790708,217.940741
19,0.360000,6422.933868,218.081416
20,0.380000,6410.504388,217.659391
21,0.400000,6439.506508,218.644116
22,0.420000,6433.291768,218.433104
23,0.440000,6412.575968,217.729729
24,0.460000,6422.933868,218.081416
25,0.480000,6418.790708,217.940741
26,0.500000,6420.862288,218.011079
27,0.520000,6420.862288,218.011079
28,0.540000,6414.647548,217.800066
29,0.560000,6416.719128,217.870404
30,0.580000,6412.575968,217.729729
31,0.600000,6420.862288,218.011079
32,0.620000,6414.647548,217.800066
33,0.640000,6422.933868,218.081416
34,0.660000,6414.647548,217.800066
35,0.680000,6422.933868,218.081416
36,0.700000,6416.719128,217.870404
