[N02-c-2024-T4-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
396,0.718000,963.140857,8.785945,2.916568,3.623299,7.603026
397,0.720000,899.700441,8.792695,2.923814,3.623173,7.040785
398,0.722000,804.539818,8.798870,2.931061,3.623059,6.197425
399,0.724000,674.775331,8.804229,2.938307,3.622963,5.047387
400,0.726000,536.359878,8.808617,2.945552,3.622888,3.820680
401,0.728000,507.523326,8.812399,2.952798,3.622826,3.565116
402,0.730000,530.592568,8.816160,2.960044,3.622764,3.769568
403,0.732000,565.196431,8.820130,2.967289,3.622698,4.076244
404,0.734000,539.243534,8.824131,2.974535,3.622631,3.846237
405,0.736000,478.686773,8.827818,2.981780,3.622571,3.309552
406,0.738000,392.177115,8.830973,2.989025,3.622522,2.542861
407,0.740000,360.456908,8.833699,2.996270,3.622483,2.261741
408,0.742000,395.060771,8.836436,3.003515,3.622444,2.568417
409,0.744000,464.268497,8.839549,3.010760,3.622396,3.181771
410,0.746000,519.057947,8.843111,3.018004,3.622339,3.667342
411,0.748000,553.661810,8.846997,3.025249,3.622274,3.974019
