[N02-CD-2024-T4-NU-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
267,0.532000,9435.320013,11.968592,1.972036,3.560487,85.268895
268,0.534000,9360.344976,12.035500,1.979155,3.559035,84.604429
269,0.536000,9296.904560,12.101888,1.986272,3.557595,84.042188
270,0.538000,9233.464145,12.167798,1.993386,3.556164,83.479948
271,0.540000,9146.954487,12.233149,2.000497,3.554746,82.713256
272,0.542000,9022.957311,12.297726,2.007605,3.553343,81.614331
273,0.544000,8942.214963,12.361550,2.014710,3.551957,80.898752
274,0.546000,8844.170684,12.424714,2.021813,3.550584,80.029835
275,0.548000,8757.661027,12.487199,2.028913,3.549227,79.263143
276,0.550000,8636.547506,12.548924,2.036010,3.547885,78.189775
277,0.552000,8512.550329,12.609755,2.043104,3.546562,77.090850
278,0.554000,8428.924327,12.669828,2.050196,3.545256,76.349715
279,0.556000,8342.414669,12.729276,2.057285,3.543963,75.583023
280,0.558000,8267.439632,12.788130,2.064372,3.542683,74.918557
281,0.560000,8201.115561,12.846463,2.071456,3.541414,74.330760
282,0.562000,8172.279009,12.904438,2.078537,3.540152,74.075196
283,0.564000,8143.442456,12.962187,2.085616,3.538895,73.819632
284,0.566000,8166.511698,13.019896,2.092693,3.537638,74.024084
285,0.568000,8212.650182,13.077830,2.099767,3.536376,74.432986
286,0.570000,8284.741564,13.136160,2.106838,3.535104,75.071895
287,0.572000,8394.320464,13.195111,2.113907,3.533819,76.043038
288,0.574000,8483.713777,13.254744,2.120974,3.532517,76.835286
289,0.576000,8547.154193,13.314895,2.128037,3.531204,77.397527
290,0.578000,8573.107090,13.375339,2.135099,3.529884,77.627534
291,0.580000,8642.314816,13.436096,2.142157,3.528556,78.240888
292,0.582000,8740.359095,13.497420,2.149213,3.527216,79.109805
293,0.584000,8855.705305,13.559473,2.156266,3.525858,80.132061
294,0.586000,8942.214963,13.622214,2.163316,3.524485,80.898752
295,0.588000,9002.771724,13.685448,2.170364,3.523100,81.435437
296,0.590000,9046.026553,13.749023,2.177409,3.521707,81.818782
297,0.592000,9103.699658,13.812928,2.184451,3.520307,82.329910
298,0.594000,9109.466968,13.877031,2.191490,3.518901,82.381023
299,0.596000,9129.652555,13.941200,2.198526,3.517493,82.559918
300,0.598000,9141.187176,14.005455,2.205560,3.516083,82.662143
301,0.600000,9135.419866,14.069704,2.212591,3.514672,82.611031
302,0.602000,9074.863105,14.133694,2.219618,3.513267,82.074346
303,0.604000,8982.586137,14.197123,2.226644,3.511873,81.256542
304,0.606000,8847.054340,14.259726,2.233666,3.510497,80.055392
305,0.608000,8711.522542,14.321353,2.240686,3.509143,78.854241
306,0.610000,8596.176332,14.382077,2.247703,3.507808,77.831986
307,0.612000,8498.132053,14.442029,2.254717,3.506490,76.963068
308,0.614000,8391.436808,14.501242,2.261729,3.505188,76.017482
309,0.616000,8284.741564,14.559684,2.268738,3.503902,75.071895
310,0.618000,8183.813630,14.617378,2.275744,3.502633,74.177422
311,0.620000,8077.118385,14.674324,2.282748,3.501380,73.231835
312,0.622000,7987.725072,14.730563,2.289750,3.500142,72.439587
313,0.624000,7915.633690,14.786217,2.296749,3.498917,71.800678
314,0.626000,7855.076930,14.841388,2.303745,3.497703,71.263993
315,0.628000,7803.171135,14.896147,2.310740,3.496497,70.803978
316,0.630000,7762.799962,14.950564,2.317731,3.495298,70.446189
317,0.632000,7713.777822,15.004650,2.324721,3.494107,70.011730
318,0.634000,7702.243201,15.058506,2.331708,3.492920,69.909505
319,0.636000,7719.545133,15.112364,2.338692,3.491733,70.062843
