[N02-CD-HDPE-BW]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
383,7.640000,1198.363604,6.955967,31.305246,3.896579,68.206056
384,7.660000,1204.540736,7.049554,31.383141,3.892901,68.420428
385,7.680000,1208.658824,7.143453,31.460962,3.889206,68.563342
386,7.700000,1223.072131,7.237982,31.538709,3.885481,69.063544
387,7.720000,1231.308307,7.333301,31.616381,3.881720,69.349373
388,7.740000,1247.780659,7.429485,31.693977,3.877919,69.921032
389,7.760000,1243.662571,7.526053,31.771498,3.874098,69.778118
390,7.780000,1260.134923,7.623004,31.848941,3.870257,70.349777
391,7.800000,1268.371099,7.720815,31.926307,3.866376,70.635606
392,7.820000,1274.548231,7.819084,32.003596,3.862472,70.849978
393,7.840000,1280.725363,7.917730,32.080806,3.858548,71.064350
394,7.860000,1282.784407,8.016594,32.157938,3.854611,71.135808
395,7.880000,1282.784407,8.115436,32.234990,3.850670,71.135808
396,7.900000,1286.902495,8.214336,32.311964,3.846723,71.278722
397,7.920000,1299.256759,8.313766,32.388859,3.842749,71.707466
398,7.940000,1297.197715,8.413490,32.465674,3.838759,71.636009
399,7.960000,1305.433891,8.513346,32.542409,3.834759,71.921839
400,7.980000,1326.024331,8.614203,32.619064,3.830712,72.636412
401,8.000000,1326.024331,8.715741,32.695638,3.826632,72.636412
402,8.020000,1338.378595,8.817643,32.772129,3.822532,73.065156
403,8.040000,1340.437639,8.919986,32.848539,3.818409,73.136614
404,8.060000,1342.496683,9.022376,32.924865,3.814279,73.208071
405,8.080000,1344.555727,9.124812,33.001110,3.810142,73.279529
406,8.100000,1348.673815,9.227372,33.077271,3.805996,73.422443
407,8.120000,1356.909991,9.330290,33.153349,3.801830,73.708273
408,8.140000,1358.969035,9.433486,33.229344,3.797647,73.779730
409,8.160000,1367.205211,9.536959,33.305255,3.793447,74.065560
410,8.180000,1354.850947,9.640162,33.381082,3.789255,73.636815
411,8.200000,1361.028079,9.743017,33.456825,3.785072,73.851187
412,8.220000,1369.264255,9.846303,33.532485,3.780865,74.137017
413,8.240000,1383.677563,9.950329,33.608060,3.776623,74.637218
414,8.260000,1369.264255,10.054239,33.683550,3.772380,74.137017
415,8.280000,1375.441387,10.157722,33.758955,3.768151,74.351389
416,8.300000,1375.441387,10.261321,33.834275,3.763911,74.351389
417,8.320000,1379.559475,10.364958,33.909511,3.759665,74.494304
418,8.340000,1379.559475,10.468633,33.984662,3.755413,74.494304
419,8.360000,1389.854695,10.572577,34.059728,3.751144,74.851591
420,8.380000,1377.500431,10.676326,34.134708,3.746878,74.422846
421,8.400000,1393.972783,10.780110,34.209603,3.742605,74.994505
422,8.420000,1383.677563,10.884007,34.284412,3.738323,74.637218
423,8.440000,1389.854695,10.987631,34.359136,3.734047,74.851591
