[N02-CD-HDPE-0C]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
385,7.680000,2631.458222,16.045655,31.004076,3.487764,117.797467
386,7.700000,2635.576310,16.229138,31.073749,3.479467,117.940382
387,7.720000,2641.753442,16.412542,31.143255,3.471155,118.154754
388,7.740000,2656.166750,16.596219,31.212595,3.462808,118.654956
389,7.760000,2672.639102,16.780521,31.281767,3.454412,119.226615
390,7.780000,2674.698146,16.965015,31.350771,3.445987,119.298072
391,7.800000,2687.052410,17.149553,31.419606,3.437538,119.726816
392,7.820000,2691.170498,17.334203,31.488272,3.429062,119.869731
393,7.840000,2699.406674,17.518820,31.556768,3.420566,120.155560
394,7.860000,2703.524762,17.703401,31.625095,3.412051,120.298475
395,7.880000,2713.819982,17.888011,31.693250,3.403512,120.655762
396,7.900000,2717.938070,18.072649,31.761235,3.394950,120.798677
397,7.920000,2730.292334,18.257380,31.829048,3.386362,121.227421
398,7.940000,2736.469466,18.442268,31.896689,3.377743,121.441793
399,7.960000,2748.823730,18.627309,31.964157,3.369095,121.870537
400,7.980000,2755.000862,18.812499,32.031452,3.360417,122.084909
401,8.000000,2752.941818,18.997350,32.098574,3.351732,122.013452
402,8.020000,2763.237038,19.181997,32.165522,3.343034,122.370739
403,8.040000,2769.414170,19.366714,32.232295,3.334310,122.585111
404,8.060000,2773.532258,19.551291,32.298894,3.325568,122.728026
405,8.080000,2787.945566,19.735997,32.365317,3.316797,123.228227
