[N02-AB-1045HR-RT]
[Specimen: 1]
[Channel: 1]

[Calculated Data]

Point ID,Time [ms],Force [N],Energy [J],Displacement [mm],Velocity [m/s],Voltage Ch1 [mV]
94,-3.552000,-128.993966,-1.100847
95,-3.550000,-152.183892,-1.298752
96,-3.548000,-166.677596,-1.422443
97,-3.546000,-184.070041,-1.570872
98,-3.544000,-169.576337,-1.447181
99,-3.542000,-166.677596,-1.422443
100,-3.540000,-152.183892,-1.298752
101,-3.538000,-155.082633,-1.323490
102,-3.536000,-146.386410,-1.249276
103,-3.534000,-152.183892,-1.298752
104,-3.532000,-160.880114,-1.372967
105,-3.530000,-155.082633,-1.323490
106,-3.528000,-166.677596,-1.422443
107,-3.526000,-155.082633,-1.323490
108,-3.524000,-155.082633,-1.323490
109,-3.522000,-155.082633,-1.323490
110,-3.520000,-157.981374,-1.348229
111,-3.518000,-149.285151,-1.274014
112,-3.516000,-155.082633,-1.323490
113,-3.514000,-166.677596,-1.422443
114,-3.512000,-169.576337,-1.447181
115,-3.510000,-160.880114,-1.372967
116,-3.508000,-143.487670,-1.224538
117,-3.506000,-143.487670,-1.224538
118,-3.504000,-149.285151,-1.274014
119,-3.502000,-172.475078,-1.471919
120,-3.500000,-184.070041,-1.570872
121,-3.498000,-166.677596,-1.422443
122,-3.496000,-169.576337,-1.447181
123,-3.494000,-143.487670,-1.224538
124,-3.492000,-149.285151,-1.274014
125,-3.490000,-157.981374,-1.348229
126,-3.488000,-157.981374,-1.348229
127,-3.486000,-157.981374,-1.348229
128,-3.484000,-143.487670,-1.224538
129,-3.482000,-134.791447,-1.150323
130,-3.480000,-131.892706,-1.125585
131,-3.478000,-146.386410,-1.249276
132,-3.476000,-172.475078,-1.471919
133,-3.474000,-184.070041,-1.570872
134,-3.472000,-169.576337,-1.447181
135,-3.470000,-152.183892,-1.298752
136,-3.468000,-131.892706,-1.125585
137,-3.466000,-123.196484,-1.051371
138,-3.464000,-146.386410,-1.249276
139,-3.462000,-149.285151,-1.274014
140,-3.460000,-169.576337,-1.447181
141,-3.458000,-172.475078,-1.471919
142,-3.456000,-163.778855,-1.397705
143,-3.454000,-140.588929,-1.199800
144,-3.452000,-134.791447,-1.150323
145,-3.450000,-134.791447,-1.150323
146,-3.448000,-149.285151,-1.274014
147,-3.446000,-166.677596,-1.422443
148,-3.444000,-163.778855,-1.397705
149,-3.442000,-169.576337,-1.447181
150,-3.440000,-157.981374,-1.348229
151,-3.438000,-152.183892,-1.298752
152,-3.436000,-152.183892,-1.298752
153,-3.434000,-149.285151,-1.274014
154,-3.432000,-163.778855,-1.397705
155,-3.430000,-163.778855,-1.397705
156,-3.428000,-163.778855,-1.397705
157,-3.426000,-146.386410,-1.249276
158,-3.424000,-146.386410,-1.249276
159,-3.422000,-140.588929,-1.199800
160,-3.420000,-131.892706,-1.125585
161,-3.418000,-146.386410,-1.249276
162,-3.416000,-166.677596,-1.422443
163,-3.414000,-172.475078,-1.471919
164,-3.412000,-157.981374,-1.348229
165,-3.410000,-152.183892,-1.298752
166,-3.408000,-140.588929,-1.199800
167,-3.406000,-146.386410,-1.249276
168,-3.404000,-157.981374,-1.348229
169,-3.402000,-172.475078,-1.471919
170,-3.400000,-169.576337,-1.447181
171,-3.398000,-160.880114,-1.372967
172,-3.396000,-137.690188,-1.175062
173,-3.394000,-117.399002,-1.001895
174,-3.392000,-131.892706,-1.125585
175,-3.390000,-149.285151,-1.274014
176,-3.388000,-181.171300,-1.546134
177,-3.386000,-178.272559,-1.521395
178,-3.384000,-163.778855,-1.397705
179,-3.382000,-143.487670,-1.224538
180,-3.380000,-120.297743,-1.026633
181,-3.378000,-123.196484,-1.051371
182,-3.376000,-143.487670,-1.224538
183,-3.374000,-181.171300,-1.546134
184,-3.372000,-186.968782,-1.595610
185,-3.370000,-184.070041,-1.570872
186,-3.368000,-146.386410,-1.249276
187,-3.366000,-108.702780,-0.927680
188,-3.364000,-114.500262,-0.977156
189,-3.362000,-134.791447,-1.150323
190,-3.360000,-178.272559,-1.521395
191,-3.358000,-201.462486,-1.719301
192,-3.356000,-195.665004,-1.669824
193,-3.354000,-157.981374,-1.348229
